107497.0000,62.8387,109.8870,0.5584,6.0000
100009.0000,58.4615,107.1911,0.5384,6.0000
21102.0000,12.3354,54.7117,0.1937,0.0000
44050.0000,25.7500,76.8321,0.3272,4.0000
2631.0000,1.5380,19.7439,0.0368,0.0000
181654.0000,106.1880,125.7062,0.6791,6.0000
78267.0000,45.7519,97.8443,0.4705,3.0000
81543.0000,47.6669,99.4129,0.4817,2.0000
65944.0000,38.5484,91.3447,0.4247,3.0000
6932.0000,4.0522,31.8887,0.0816,1.0000
118196.0000,69.0929,113.3352,0.5842,3.0000
121425.0000,70.9804,114.2882,0.5914,3.0000
153243.0000,89.5800,121.7306,0.6482,3.0000
528.0000,0.3086,8.8662,0.0093,1.0000
104375.0000,61.0137,108.7925,0.5502,2.0000
90609.0000,52.9666,103.4457,0.5109,2.0000
2643.0000,1.5450,19.7886,0.0370,1.0000
41813.0000,24.4423,75.0690,0.3159,2.0000
46041.0000,26.9138,78.3497,0.3371,1.0000
1960.0000,1.1457,17.0544,0.0288,1.0000
27202.0000,15.9013,61.6601,0.2334,3.0000
23309.0000,13.6256,57.3486,0.2085,2.0000
29520.0000,17.2563,64.0513,0.2476,3.0000
44540.0000,26.0364,77.2100,0.3297,3.0000
101341.0000,59.2401,107.6886,0.5421,1.0000
36132.0000,21.1214,70.2840,0.2856,3.0000
64823.0000,37.8931,90.7020,0.4203,3.0000
21353.0000,12.4822,55.0195,0.1954,2.0000
23613.0000,13.8033,57.7001,0.2105,6.0000
40266.0000,23.5380,73.8116,0.3078,0.0000
25379.0000,14.8356,59.6907,0.2219,4.0000
2899.0000,1.6946,20.7187,0.0399,0.0000
99986.0000,58.4480,107.1824,0.5383,6.0000
141599.0000,82.7734,119.3976,0.6303,6.0000
232516.0000,135.9200,127.2217,0.6910,6.0000
42603.0000,24.9041,75.6989,0.3199,6.0000
130843.0000,76.4859,116.8495,0.6108,6.0000
57766.0000,33.7678,86.4322,0.3910,4.0000
6560.0000,3.8347,31.0347,0.0780,0.0000
52472.0000,30.6731,82.9506,0.3675,4.0000
37607.0000,21.9836,71.5720,0.2937,0.0000
90472.0000,52.8865,103.3880,0.5105,3.0000
119582.0000,69.9031,113.7491,0.5873,3.0000
16482.0000,9.6348,48.6213,0.1608,2.0000
149428.0000,87.3499,121.0133,0.6427,2.0000
119710.0000,69.9779,113.7869,0.5876,1.0000
85674.0000,50.0818,101.3048,0.4954,1.0000
33347.0000,19.4934,67.7556,0.2700,3.0000
25816.0000,15.0911,60.1704,0.2247,2.0000
25586.0000,14.9566,59.9186,0.2232,3.0000
79028.0000,46.1968,98.2142,0.4732,3.0000
63769.0000,37.2769,90.0891,0.4160,1.0000
4110.0000,2.4026,24.6349,0.0533,2.0000
3268.0000,1.9103,21.9884,0.0441,1.0000
17509.0000,10.2351,50.0519,0.1684,3.0000
35859.0000,20.9618,70.0419,0.2841,3.0000
33409.0000,19.5296,67.8133,0.2704,3.0000
31236.0000,18.2594,65.7475,0.2578,1.0000
98041.0000,57.3110,106.4414,0.5329,2.0000
9066.0000,5.2996,36.3775,0.1011,2.0000
135042.0000,78.9404,117.8907,0.6188,1.0000
150640.0000,88.0584,121.2461,0.6445,3.0000
45558.0000,26.6315,77.9858,0.3347,2.0000
90598.0000,52.9602,103.4411,0.5109,3.0000
37715.0000,22.0468,71.6649,0.2943,0.0000
188602.0000,110.2496,126.3276,0.6840,4.0000
11212.0000,6.5541,40.3527,0.1195,0.0000
100014.0000,58.4644,107.1930,0.5384,6.0000
42608.0000,24.9070,75.7029,0.3199,6.0000
113270.0000,66.2133,111.8043,0.5727,6.0000
114232.0000,66.7757,112.1107,0.5750,6.0000
1043.0000,0.6097,12.4540,0.0168,5.0000
75124.0000,43.9146,96.2795,0.4594,6.0000
34669.0000,20.2662,68.9722,0.2775,6.0000
29167.0000,17.0499,63.6948,0.2454,0.0000
188506.0000,110.1935,126.3200,0.6839,4.0000
37611.0000,21.9860,71.5754,0.2937,0.0000
11271.0000,6.5886,40.4559,0.1200,0.0000
187828.0000,109.7971,126.2650,0.6835,3.0000
118635.0000,69.3495,113.4671,0.5852,3.0000
98063.0000,57.3239,106.4498,0.5329,2.0000
7378.0000,4.3129,32.8814,0.0858,1.0000
6181.0000,3.6132,30.1381,0.0744,1.0000
13211.0000,7.7226,43.6994,0.1357,2.0000
59502.0000,34.7826,87.5199,0.3984,2.0000
23715.0000,13.8629,57.8174,0.2112,3.0000
25670.0000,15.0057,60.0107,0.2238,3.0000
32884.0000,19.2227,67.3222,0.2673,3.0000
51367.0000,30.0272,82.1907,0.3624,2.0000
37961.0000,22.1906,71.8761,0.2956,3.0000
2922.0000,1.7081,20.8001,0.0402,1.0000
33171.0000,19.3905,67.5913,0.2690,2.0000
98859.0000,57.7892,106.7551,0.5352,2.0000
2180.0000,1.2743,17.9815,0.0315,1.0000
118693.0000,69.3834,113.4844,0.5853,3.0000
194802.0000,113.8739,126.7698,0.6874,3.0000
11217.0000,6.5570,40.3615,0.1195,0.0000
37714.0000,22.0462,71.6641,0.2943,0.0000
188724.0000,110.3209,126.3374,0.6840,4.0000
16305.0000,9.5313,48.3697,0.1595,0.0000
59066.0000,34.5277,87.2491,0.3965,6.0000
2406.0000,1.4065,18.8857,0.0342,5.0000
144488.0000,84.4622,120.0167,0.6350,6.0000
114232.0000,66.7757,112.1107,0.5750,6.0000
85953.0000,50.2449,101.4293,0.4963,6.0000
127030.0000,74.2569,115.8509,0.6032,6.0000
1304.0000,0.7623,13.9211,0.0204,5.0000
1427.0000,0.8342,14.5608,0.0220,5.0000
32460.0000,18.9749,66.9220,0.2649,6.0000
16268.0000,9.5097,48.3170,0.1592,0.0000
140830.0000,82.3239,119.2282,0.6290,6.0000
65043.0000,38.0217,90.8288,0.4212,0.0000
62664.0000,36.6310,89.4375,0.4115,0.0000
118397.0000,69.2104,113.3956,0.5847,2.0000
143682.0000,83.9910,119.8467,0.6337,2.0000
166577.0000,97.3746,123.8899,0.6650,3.0000
81822.0000,47.8300,99.5437,0.4827,3.0000
25670.0000,15.0057,60.0107,0.2238,6.0000
11629.0000,6.7979,41.0761,0.1229,2.0000
39122.0000,22.8692,72.8605,0.3018,3.0000
1614.0000,0.9435,15.4822,0.0244,1.0000
9797.0000,5.7270,37.7833,0.1075,2.0000
8908.0000,5.2073,36.0658,0.0997,2.0000
312.0000,0.1824,6.8172,0.0059,1.0000
9243.0000,5.4031,36.7233,0.1026,2.0000
4134.0000,2.4166,24.7060,0.0536,1.0000
3513.0000,2.0536,22.7913,0.0469,1.0000
27839.0000,16.2736,62.3293,0.2373,2.0000
99333.0000,58.0663,106.9355,0.5365,2.0000
43026.0000,25.1514,76.0329,0.3221,3.0000
32887.0000,19.2245,67.3251,0.2674,6.0000
126115.0000,73.7220,115.6036,0.6013,3.0000
83232.0000,48.6543,100.1978,0.4874,2.0000
62250.0000,36.3890,89.1910,0.4098,3.0000
48328.0000,28.2507,80.0364,0.3482,2.0000
62951.0000,36.7988,89.6077,0.4127,0.0000
64980.0000,37.9848,90.7925,0.4209,0.0000
135226.0000,79.0480,117.9350,0.6191,6.0000
106608.0000,62.3190,109.5796,0.5561,0.0000
59064.0000,34.5266,87.2479,0.3965,6.0000
67974.0000,39.7350,92.4855,0.4327,6.0000
143027.0000,83.6082,119.7070,0.6327,6.0000
56739.0000,33.1675,85.7766,0.3865,6.0000
4042.0000,2.3628,24.4322,0.0526,5.0000
23679.0000,13.8418,57.7761,0.2109,0.0000
23532.0000,13.7559,57.6067,0.2100,6.0000
19882.0000,11.6223,53.1846,0.1853,0.0000
109567.0000,64.0487,110.5902,0.5636,6.0000
57763.0000,33.7661,86.4303,0.3910,4.0000
25744.0000,15.0490,60.0917,0.2243,2.0000
37717.0000,22.0479,71.6667,0.2943,2.0000
21010.0000,12.2816,54.5984,0.1931,3.0000
570.0000,0.3332,9.2117,0.0100,1.0000
28407.0000,16.6057,62.9182,0.2408,3.0000
121111.0000,70.7969,114.1972,0.5907,6.0000
3605.0000,2.1073,23.0853,0.0479,1.0000
88242.0000,51.5829,102.4346,0.5036,3.0000
46361.0000,27.1009,78.5892,0.3387,2.0000
65941.0000,38.5466,91.3430,0.4247,2.0000
13553.0000,7.9226,44.2435,0.1384,2.0000
1411.0000,0.8248,14.4792,0.0218,1.0000
57992.0000,33.8999,86.5753,0.3919,3.0000
2101.0000,1.2282,17.6543,0.0305,1.0000
31280.0000,18.2851,65.7902,0.2580,2.0000
59860.0000,34.9919,87.7411,0.3999,6.0000
23223.0000,13.5753,57.2487,0.2079,3.0000
92962.0000,54.3421,104.4230,0.5180,1.0000
62756.0000,36.6848,89.4922,0.4119,3.0000
81098.0000,47.4068,99.2035,0.4802,2.0000
25686.0000,15.0151,60.0282,0.2239,2.0000
57794.0000,33.7842,86.4500,0.3911,4.0000
59071.0000,34.5307,87.2522,0.3966,6.0000
19894.0000,11.6293,53.1999,0.1854,0.0000
82276.0000,48.0954,99.7555,0.4842,6.0000
65165.0000,38.0930,90.8990,0.4216,0.0000
1378.0000,0.8055,14.3095,0.0213,5.0000
77275.0000,45.1720,97.3568,0.4670,6.0000
133811.0000,78.2208,117.5917,0.6165,6.0000
1116.0000,0.6524,12.8813,0.0178,5.0000
207047.0000,121.0318,127.3358,0.6919,6.0000
61184.0000,35.7658,88.5500,0.4054,6.0000
112084.0000,65.5201,111.4214,0.5698,0.0000
68046.0000,39.7771,92.5254,0.4330,0.0000
111575.0000,65.2225,111.2554,0.5686,6.0000
25339.0000,14.8122,59.6466,0.2217,2.0000
143514.0000,83.8928,119.8110,0.6335,2.0000
5595.0000,3.2706,28.6934,0.0686,2.0000
44072.0000,25.7628,76.8492,0.3273,1.0000
122079.0000,71.3628,114.4765,0.5928,3.0000
1977.0000,1.1557,17.1278,0.0290,1.0000
83139.0000,48.5999,100.1550,0.4871,2.0000
142265.0000,83.1627,119.5427,0.6314,3.0000
2307.0000,1.3486,18.4951,0.0330,1.0000
35129.0000,20.5351,69.3884,0.2801,3.0000
35174.0000,20.5614,69.4290,0.2803,6.0000
21451.0000,12.5394,55.1391,0.1961,3.0000
1564.0000,0.9143,15.2414,0.0238,1.0000
77296.0000,45.1843,97.3672,0.4671,3.0000
3281.0000,1.9179,22.0318,0.0443,1.0000
61416.0000,35.9015,88.6902,0.4064,3.0000
51153.0000,29.9021,82.0421,0.3614,2.0000
22724.0000,13.2836,56.6645,0.2046,2.0000
84248.0000,49.2482,100.6623,0.4907,1.0000
75723.0000,44.2648,96.5823,0.4615,2.0000
25501.0000,14.9069,59.8251,0.2227,2.0000
111620.0000,65.2488,111.2701,0.5687,6.0000
68054.0000,39.7818,92.5298,0.4330,0.0000
113549.0000,66.3764,111.8935,0.5734,6.0000
111936.0000,65.4335,111.3733,0.5695,0.0000
77168.0000,45.1095,97.3039,0.4667,6.0000
137398.0000,80.3177,118.4486,0.6230,6.0000
3027.0000,1.7695,21.1680,0.0414,5.0000
59071.0000,34.5307,87.2522,0.3966,6.0000
1529.0000,0.8938,15.0705,0.0233,5.0000
64538.0000,37.7265,90.5371,0.4191,6.0000
47427.0000,27.7240,79.3789,0.3438,0.0000
63781.0000,37.2840,90.0961,0.4161,6.0000
68053.0000,39.7812,92.5293,0.4330,0.0000
111560.0000,65.2137,111.2505,0.5686,6.0000
374.0000,0.2186,7.4634,0.0069,0.0000
5865.0000,3.4285,29.3684,0.0713,2.0000
24568.0000,14.3615,58.7872,0.2167,3.0000
49207.0000,28.7645,80.6694,0.3523,2.0000
70332.0000,41.1134,93.7742,0.4417,2.0000
5636.0000,3.2946,28.7970,0.0690,1.0000
5942.0000,3.4735,29.5579,0.0720,1.0000
44886.0000,26.2387,77.4751,0.3314,2.0000
95119.0000,55.6030,105.2951,0.5244,2.0000
62918.0000,36.7795,89.5881,0.4126,3.0000
17146.0000,10.0229,49.5518,0.1657,6.0000
69068.0000,40.3745,93.0881,0.4369,3.0000
93167.0000,54.4619,104.5069,0.5187,3.0000
70579.0000,41.2578,93.9070,0.4426,2.0000
29095.0000,17.0078,63.6218,0.2450,6.0000
62889.0000,36.7625,89.5710,0.4125,3.0000
3456.0000,2.0202,22.6071,0.0462,1.0000
35005.0000,20.4626,69.2766,0.2794,2.0000
30143.0000,17.6205,64.6741,0.2513,2.0000
3545.0000,2.0723,22.8940,0.0472,1.0000
97910.0000,57.2345,106.3908,0.5325,2.0000
58677.0000,34.3003,87.0062,0.3949,2.0000
70294.0000,41.0912,93.7538,0.4416,3.0000
46363.0000,27.1021,78.5907,0.3387,6.0000
19898.0000,11.6316,53.2050,0.1854,0.0000
32266.0000,18.8615,66.7377,0.2638,6.0000
14511.0000,8.4826,45.7286,0.1459,0.0000
47556.0000,27.7994,79.4736,0.3445,6.0000
57561.0000,33.6480,86.3021,0.3901,6.0000
863.0000,0.5045,11.3308,0.0143,5.0000
155494.0000,90.8959,122.1327,0.6514,6.0000
21230.0000,12.4103,54.8689,0.1946,6.0000
15020.0000,8.7801,46.4956,0.1498,6.0000
1338.0000,0.7821,14.1009,0.0208,5.0000
2260.0000,1.3211,18.3068,0.0324,5.0000
98025.0000,57.3017,106.4352,0.5328,4.0000
86659.0000,50.6576,101.7423,0.4985,4.0000
17061.0000,9.9732,49.4338,0.1651,3.0000
59781.0000,34.9457,87.6924,0.3996,1.0000
31310.0000,18.3026,65.8193,0.2582,3.0000
28507.0000,16.6641,63.0211,0.2414,2.0000
24098.0000,14.0868,58.2554,0.2137,3.0000
7332.0000,4.2860,32.7805,0.0853,2.0000
24230.0000,14.1639,58.4054,0.2145,3.0000
26242.0000,15.3401,60.6333,0.2274,2.0000
35908.0000,20.9905,70.0854,0.2844,2.0000
32589.0000,19.0503,67.0441,0.2656,3.0000
596.0000,0.3484,9.4191,0.0104,1.0000
32107.0000,18.7685,66.5862,0.2629,4.0000
98106.0000,57.3490,106.4664,0.5330,4.0000
123590.0000,72.2460,114.9054,0.5961,4.0000
1546.0000,0.9037,15.1537,0.0235,5.0000
3269.0000,1.9109,21.9917,0.0441,5.0000
69427.0000,40.5844,93.2841,0.4383,6.0000
27988.0000,16.3607,62.4845,0.2383,6.0000
129278.0000,75.5710,116.4458,0.6077,6.0000
35895.0000,20.9829,70.0739,0.2843,5.0000
48659.0000,28.4442,80.2758,0.3497,6.0000
3279.0000,1.9168,22.0251,0.0443,5.0000
2831.0000,1.6549,20.4758,0.0392,5.0000
20242.0000,11.8327,53.6407,0.1878,4.0000
123476.0000,72.1794,114.8733,0.5958,4.0000
20951.0000,12.2472,54.5255,0.1927,2.0000
52331.0000,30.5907,82.8543,0.3669,3.0000
103040.0000,60.2333,108.3118,0.5467,3.0000
83636.0000,48.8904,100.3832,0.4887,2.0000
22894.0000,13.3830,56.8643,0.2058,2.0000
56290.0000,32.9050,85.4870,0.3846,2.0000
74029.0000,43.2745,95.7200,0.4554,2.0000
163641.0000,95.6583,123.4599,0.6616,3.0000
27394.0000,16.0135,61.8628,0.2346,2.0000
46056.0000,26.9226,78.3609,0.3372,3.0000
123536.0000,72.2145,114.8902,0.5959,4.0000
50263.0000,29.3818,81.4191,0.3573,4.0000
64466.0000,37.6844,90.4953,0.4188,5.0000
100359.0000,58.6661,107.3226,0.5394,6.0000
477.0000,0.2788,8.4277,0.0085,5.0000
113224.0000,66.1865,111.7895,0.5726,6.0000
12408.0000,7.2532,42.3907,0.1293,6.0000
75272.0000,44.0012,96.3545,0.4599,5.0000
969.0000,0.5664,12.0051,0.0158,5.0000
24542.0000,14.3463,58.7579,0.2166,6.0000
1590.0000,0.9295,15.3671,0.0241,5.0000
64054.0000,37.4435,90.2557,0.4172,6.0000
60293.0000,35.2450,88.0072,0.4017,6.0000
4215.0000,2.4639,24.9446,0.0544,5.0000
60695.0000,35.4800,88.2529,0.4034,0.0000
132735.0000,77.5918,117.3262,0.6144,4.0000
123542.0000,72.2180,114.8919,0.5960,4.0000
39349.0000,23.0019,73.0507,0.3030,2.0000
15332.0000,8.9625,46.9586,0.1522,2.0000
8221.0000,4.8057,34.6750,0.0935,3.0000
123230.0000,72.0356,114.8040,0.5953,2.0000
52518.0000,30.7000,82.9820,0.3677,3.0000
57292.0000,33.4907,86.1308,0.3889,2.0000
111677.0000,65.2821,111.2888,0.5688,3.0000
8193.0000,4.7893,34.6170,0.0933,3.0000
52373.0000,30.6153,82.8830,0.3670,2.0000
6995.0000,4.0890,32.0309,0.0822,2.0000
123466.0000,72.1735,114.8705,0.5958,4.0000
132619.0000,77.5240,117.2973,0.6142,4.0000
12840.0000,7.5058,43.1003,0.1328,0.0000
57194.0000,33.4334,86.0682,0.3885,6.0000
3166.0000,1.8507,21.6451,0.0430,5.0000
79827.0000,46.6638,98.5990,0.4759,6.0000
116300.0000,67.9846,112.7571,0.5799,6.0000
1347.0000,0.7874,14.1481,0.0209,5.0000
108926.0000,63.6740,110.3743,0.5620,5.0000
312.0000,0.1824,6.8172,0.0059,5.0000
3812.0000,2.2284,23.7332,0.0501,5.0000
10554.0000,6.1695,39.1810,0.1139,6.0000
79080.0000,46.2272,98.2394,0.4733,6.0000
24567.0000,14.3609,58.7861,0.2167,4.0000
123452.0000,72.1654,114.8666,0.5958,4.0000
132725.0000,77.5860,117.3237,0.6144,4.0000
43715.0000,25.5541,76.5721,0.3255,3.0000
118942.0000,69.5290,113.5588,0.5859,2.0000
27825.0000,16.2654,62.3147,0.2373,2.0000
76490.0000,44.7132,96.9669,0.4643,3.0000
51163.0000,29.9079,82.0490,0.3615,3.0000
58879.0000,34.4184,87.1325,0.3957,3.0000
834.0000,0.4875,11.1392,0.0139,3.0000
31008.0000,18.1261,65.5256,0.2564,2.0000
33498.0000,19.5817,67.8961,0.2709,3.0000
75163.0000,43.9374,96.2993,0.4595,2.0000
132631.0000,77.5311,117.3003,0.6143,4.0000
123490.0000,72.1876,114.8773,0.5958,4.0000
39005.0000,22.8008,72.7622,0.3012,4.0000
33018.0000,19.3011,67.4481,0.2681,6.0000
550.0000,0.3215,9.0488,0.0097,6.0000
250.0000,0.1461,6.1028,0.0049,5.0000
2469.0000,1.4433,19.1299,0.0349,5.0000
